uri,dc.identifier,collections,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
pirimiphos_methyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pirimiphos_methyl,collectie:parameter,pirimiphos_methyl,pirimiphos-methyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
p_isopropyltolueen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.p_isopropyltolueen,collectie:parameter,p_isopropyltolueen,p-isopropyltolueen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
po4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.po4,collectie:parameter,PO4,Fosfaat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
po4tot,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.po4tot,collectie:parameter,PO4Tot,Fosfaat -Totaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pp_ddd,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pp_ddd,collectie:parameter,pp_DDD,pp-DDD,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pp_dde,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pp_dde,collectie:parameter,pp_DDE,pp-DDE,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pp_ddt,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pp_ddt,collectie:parameter,pp_DDT,pp-DDT,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
primd,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.primd,collectie:parameter,Primd,Primidon,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
proefvlak_diepte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.proefvlak_diepte,collectie:parameter,proefvlak_diepte,Diepte proefvlak,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
prometr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.prometr,collectie:parameter,Prometr,Prometryn,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
propachlor_esa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.propachlor_esa,collectie:parameter,Propachlor_ESA,Propachlor-ESA,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
propacl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.propacl,collectie:parameter,PropaCl,Propachloor,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
propamocarb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.propamocarb,collectie:parameter,Propamocarb,Propamocarb,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
propan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.propan,collectie:parameter,Propan,Propanil,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
propaz,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.propaz,collectie:parameter,Propaz,Propazine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
propham,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.propham,collectie:parameter,propham,propham,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
propranolol,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.propranolol,collectie:parameter,Propranolol,Propranolol,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
propyzamide,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.propyzamide,collectie:parameter,Propyzamide,Propyzamide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
prosulfocarb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.prosulfocarb,collectie:parameter,prosulfocarb,prosulfocarb,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pseudomonas_aeruginosa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pseudomonas_aeruginosa,collectie:parameter,pseudomonas_aeruginosa,pseudomonas aeruginosa,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
p_totaal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.p_totaal,collectie:parameter,P_totaal,Totale fosfor,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pymetrozine,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pymetrozine,collectie:parameter,Pymetrozine,Pymetrozine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pyraclostrobin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pyraclostrobin,collectie:parameter,Pyraclostrobin,Pyraclostrobin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pyreen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pyreen,collectie:parameter,pyreen,pyreen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pyrimethanil,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pyrimethanil,collectie:parameter,pyrimethanil,pyrimethanil,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
quinmerac,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.quinmerac,collectie:parameter,Quinmerac,Quinmerac,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
quintozene,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.quintozene,collectie:parameter,quintozene,Quintozene,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
reductie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.reductie,collectie:parameter,reductie,Reductie in horizont(ja/nee),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
reflectiviteit,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.reflectiviteit,collectie:parameter,Reflectiviteit,Reflectiviteit,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_aard,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_aard,collectie:parameter,relief_aard,Reliëf - aard,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_expositie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_expositie,collectie:parameter,relief_expositie,Reliëf - expositie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_helling_aanwezigheid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_helling_aanwezigheid,collectie:parameter,relief_helling_aanwezigheid,Reliëf - aanwezigheid helling,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_helling_enkelvoudig,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_helling_enkelvoudig,collectie:parameter,relief_helling_enkelvoudig,Reliëf - helling enkelvoudig,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_helling_lengte_geschat,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_helling_lengte_geschat,collectie:parameter,relief_helling_lengte_geschat,Reliëf - geschatte lengte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_helling_meervoudig,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_helling_meervoudig,collectie:parameter,relief_helling_meervoudig,Reliëf - helling meervoudig,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_helling_positie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_helling_positie,collectie:parameter,relief_helling_positie,Reliëf - positie op de helling,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_helling_type,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_helling_type,collectie:parameter,relief_helling_type,Reliëf - type helling,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_helling_vorm,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_helling_vorm,collectie:parameter,relief_helling_vorm,Reliëf - vorm van de helling,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_landvorm,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_landvorm,collectie:parameter,relief_landvorm,Reliëf - landvorm,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_microrelief,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_microrelief,collectie:parameter,relief_microrelief,Reliëf - microreliëf,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
relief_situering,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.relief_situering,collectie:parameter,relief_situering,Reliëf - situering,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
resultaattijd,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.resultaattijd,collectie:parameter,resultaattijd,Resultaattijd,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
reuk,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.reuk,collectie:parameter,Reuk,Reuk,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
roest,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.roest,collectie:parameter,roest,Aanwezigheid roest,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
roest_perc_steken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.roest_perc_steken,collectie:parameter,roest_perc_steken,Percentage steken met aanwezigheid roest,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
samendrukking,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.samendrukking,collectie:parameter,Samendrukking,Samendrukkingsproef,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
saturatie_index,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.saturatie_index,collectie:parameter,Saturatie_Index,Saturatie Index,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sb_b,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sb_b,collectie:parameter,sB_B,sec.-Butylbenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sb,collectie:parameter,Sb,Antimoon,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
s,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.s,collectie:parameter,S,Zwavel,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
schelpresten,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.schelpresten,collectie:parameter,schelpresten,Aanwezigheid schelpresten,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
schelpresten_perc_steken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.schelpresten_perc_steken,collectie:parameter,schelpresten_perc_steken,Percentage steken met aanwezigheid schelpresten,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
schuifweerstand,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.schuifweerstand,collectie:parameter,Schuifweerstand,Schuifweerstandskarakteristieken,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
schuifweerstand_cd,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.schuifweerstand_cd,collectie:parameter,Schuifweerstand_CD,Schuifweerstandskarakteristieken Consolidated Drained,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
schuifweerstand_cu,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.schuifweerstand_cu,collectie:parameter,Schuifweerstand_CU,Schuifweerstandskarakteristieken Consolidated Undrained,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
schuifweerstand_uu,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.schuifweerstand_uu,collectie:parameter,Schuifweerstand_UU,Schuifweerstandskarakteristieken Unconsolidated Undrained,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
se,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.se,collectie:parameter,Se,Seleen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sebu,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sebu,collectie:parameter,Sebu,Sebuthylazine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
si,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.si,collectie:parameter,Si,silicium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
simaz,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.simaz,collectie:parameter,Simaz,Simazine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sio2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sio2,collectie:parameter,SiO2,Siliciumoxide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
smaak,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.smaak,collectie:parameter,Smaak,Smaak,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sn,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sn,collectie:parameter,Sn,Tin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
so4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.so4,collectie:parameter,SO4,Sulfaat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
soman,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.soman,collectie:parameter,SomAN,Som anionen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
somionen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.somionen,collectie:parameter,SomIONEN,Ionen(tot.),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
somkat,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.somkat,collectie:parameter,SomKAT,Som kationen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sorptie_min_fractie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sorptie_min_fractie,collectie:parameter,sorptie_min_fractie,Sorptie minerale fractie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sorptie_org_fractie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sorptie_org_fractie,collectie:parameter,sorptie_org_fractie,Sorptie organische fractie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sorptie_totaal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sorptie_totaal,collectie:parameter,sorptie_totaal,Sorptie totaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sorptie_totaal_hcl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sorptie_totaal_hcl,collectie:parameter,sorptie_totaal_hcl,Sorptie totaal HCL,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sorptie_totaal_nh4cl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sorptie_totaal_nh4cl,collectie:parameter,sorptie_totaal_nh4cl,Sorptie totaal NH4Cl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sorptie_verzadigingsgraad,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sorptie_verzadigingsgraad,collectie:parameter,sorptie_verzadigingsgraad,Sorptie verzadigingsgraad,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sotal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sotal,collectie:parameter,Sotal,Sotalol,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sotalol,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sotalol,collectie:parameter,Sotalol,Sotalol,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
spiroxamine,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.spiroxamine,collectie:parameter,Spiroxamine,Spiroxamine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sr,collectie:parameter,Sr,Strontium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ssra,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ssra,collectie:parameter,ssra,sporen van sulfietreducerende anaeroben,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
standaard_proctorproef,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.standaard_proctorproef,collectie:parameter,Standaard_proctorproef,Standaard proctorproef,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
starttemperatuur,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.starttemperatuur,collectie:parameter,StartTemperatuur,StartTemperatuur,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
stenen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.stenen,collectie:parameter,stenen,Stenen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
stijghoogte_sensor,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.stijghoogte_sensor,collectie:parameter,Stijghoogte_sensor,Stijghoogte - sensor in mTAW,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
strooisellaag_viltlaag_dikte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.strooisellaag_viltlaag_dikte,collectie:parameter,strooisellaag_viltlaag_dikte,Strooisellaag of viltlaag - dikte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
strooisellaag_viltlaag_massa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.strooisellaag_viltlaag_massa,collectie:parameter,strooisellaag_viltlaag_massa,Strooisellaag of viltlaag - massa,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
strooisellaag_viltlaag_organische_c_voorraad,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.strooisellaag_viltlaag_organische_c_voorraad,collectie:parameter,strooisellaag_viltlaag_organische_c_voorraad,Strooisellaag of viltlaag - organische C - voorraad,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
strooisellaag_viltlaag_totale_c_perc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.strooisellaag_viltlaag_totale_c_perc,collectie:parameter,strooisellaag_viltlaag_totale_c_perc,Strooisellaag of viltlaag - totale C - percentage,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
strooisellaag_viltlaag_totale_n_perc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.strooisellaag_viltlaag_totale_n_perc,collectie:parameter,strooisellaag_viltlaag_totale_n_perc,Strooisellaag of viltlaag - totale N - percentage,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
strooisellaag_viltlaag_totale_n_voorraad,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.strooisellaag_viltlaag_totale_n_voorraad,collectie:parameter,strooisellaag_viltlaag_totale_n_voorraad,Strooisellaag of viltlaag - totale N - voorraad,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
structuur_gradatie_aardewerk,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.structuur_gradatie_aardewerk,collectie:parameter,structuur_gradatie_aardewerk,Horizontstructuur - gradatie - aardewerk,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
structuur_gradatie_fao,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.structuur_gradatie_fao,collectie:parameter,structuur_gradatie_fao,Horizontstructuur - gradatie - FAO,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
structuur_grootteklasse_aardewerk,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.structuur_grootteklasse_aardewerk,collectie:parameter,structuur_grootteklasse_aardewerk,Horizontstructuur - grootteklasse - aardewerk,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
structuur_grootteklasse_fao,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.structuur_grootteklasse_fao,collectie:parameter,structuur_grootteklasse_fao,Horizontstructuur - grootteklasse - FAO,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
structuur_type_aardewerk,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.structuur_type_aardewerk,collectie:parameter,structuur_type_aardewerk,Horizontstructuur - type - aardewerk,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
structuur_type_fao,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.structuur_type_fao,collectie:parameter,structuur_type_fao,Horizontstructuur - type - FAO,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
styreen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.styreen,collectie:parameter,styreen,styreen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sulcotrione,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sulcotrione,collectie:parameter,Sulcotrione,Sulcotrione,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
suldiaz,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.suldiaz,collectie:parameter,Suldiaz,Sulfadiazine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sulfamethoxazole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sulfamethoxazole,collectie:parameter,Sulfamethoxazole,Sulfamethoxazole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
sulmethox,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.sulmethox,collectie:parameter,Sulmethox,Sulfamethoxazole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ta,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ta,collectie:parameter,TA,Fenolftaleïne-alkaliniteit,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tac,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tac,collectie:parameter,TAC,Methyloranje-alkaliniteit,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tam,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tam,collectie:parameter,TAM,m-alkaliniteit (methyloranje),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tap,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tap,collectie:parameter,TAP,p-alkaliniteit (fenolftaleïne),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tb_b,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tb_b,collectie:parameter,tB_B,tert.-Butylbenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
t,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.t,collectie:parameter,T,Temperatuur,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tcb_tot,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tcb_tot,collectie:parameter,TCB_tot,Trichlorobenzenen totaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
t_chlordaan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.t_chlordaan,collectie:parameter,t_chlordaan,t_chlordaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tds,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tds,collectie:parameter,TDS,Total dissolved solids,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tebuconazole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tebuconazole,collectie:parameter,tebuconazole,tebuconazole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tecnazene,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tecnazene,collectie:parameter,Tecnazene,"Tecnazene ( of 2,3,5,6-Tetrachloornitrobenzeen)",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
telodrin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.telodrin,collectie:parameter,telodrin,Telodrin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
temp,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.temp,collectie:parameter,Temp,Temperatuur (veld),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
temp_bodem,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.temp_bodem,collectie:parameter,temp_bodem,Temperatuur bodem,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
temp_corr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.temp_corr,collectie:parameter,temp_corr,Temperatuur correctie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
temperatuur,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.temperatuur,collectie:parameter,Temperatuur,Temperatuur,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
templucht,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.templucht,collectie:parameter,Templucht,Temperatuur lucht,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
temptp_geleidbaarh,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.temptp_geleidbaarh,collectie:parameter,TempTP_Geleidbaarh,Temperatuur ter plaatse geleidbaarheidsmeter,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
temptp_o2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.temptp_o2,collectie:parameter,TempTP_O2,Temperatuur ter plaatse zuurstofmeter,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
temptp_ph,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.temptp_ph,collectie:parameter,TempTP_pH,Temperatuur ter plaatse pH-meter,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
temp_water,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.temp_water,collectie:parameter,temp_water,Temperatuur water,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
terbu,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.terbu,collectie:parameter,Terbu,Terbutylazine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
terbu_des,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.terbu_des,collectie:parameter,Terbu_des,Desethylterbuthylazine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
terbufos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.terbufos,collectie:parameter,terbufos,terbufos,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
terbutryn,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.terbutryn,collectie:parameter,Terbutryn,Terbutryn,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
